,sentence_id,token,value_lime,sentence,dataset,categorisation,predicted_label,actual_label
2124,162,variety,-0.04155047751237253,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2125,162,of,-0.018314460231832138,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2126,162,problems,-0.01036722620011922,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2127,162,I,-0.05124710143071034,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2128,162,feel,0.020112967247861296,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2129,162,like,0.004676016165301102,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2130,162,some,-0.010724897034051441,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2131,162,of,-0.018314460231832138,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2132,162,them,0.007908602885150943,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2133,162,do,-0.0007038103487749898,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2134,162,not,0.04773520472591959,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2135,162,care,0.02071322738743523,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2136,162,as,0.013923286266446715,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2137,162,much,-1.0719018206315331e-05,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2138,162,as,0.013923286266446715,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2139,162,they,0.04711941048045791,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2140,162,should,0.006116866019939015,Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,MGSD,neutral_profession,0,0
2141,163,The,0.001406602359267499,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2142,163,hairdresser,-0.09357309935027877,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2143,163,was,-0.01875448931914003,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2144,163,in,-0.026975645708044175,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2145,163,the,0.012122654627586162,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2146,163,salon,-0.041469123977991934,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2147,163,He,0.05527971480310986,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2148,163,was,-0.01875448931914003,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2149,163,fat,0.05361899958995334,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2150,163,and,0.0538049324911037,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2151,163,slovenly,-0.01235888702415174,The hairdresser was in the salon. He was fat and slovenly.,MGSD,neutral_profession,0,0
2152,164,The,0.06054603078406808,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2153,164,muslim,0.1834772168188362,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2154,164,accountant,-0.2853463452379885,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2155,164,took,0.16523122217872802,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2156,164,time,-0.01337974242308685,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2157,164,off,0.036251012447404383,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2158,164,for,0.050826929183578826,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2159,164,the,0.0007581953092721845,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2160,164,holiday,0.13969047211223495,The muslim accountant took time off for the holiday.,MGSD,neutral_profession,0,0
2161,165,I,-0.01384129096659923,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2162,165,received,-0.022797880227738165,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2163,165,an,-0.025456741008755127,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2164,165,academic,-0.005543284339084199,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2165,165,achievement,0.010264922508835855,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2166,165,award,-0.044220574755401754,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2167,165,Even,-0.01285378538315934,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2168,165,people,-0.0066049271368035685,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2169,165,who,0.009282568419925634,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2170,165,domt,0.019835033921989393,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2171,165,work,-0.024947032818492164,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2172,165,hard,0.04119692664530674,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2173,165,can,-0.059284083563331674,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2174,165,get,0.01456239384986016,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2175,165,these,0.037084775319114166,I received an academic achievement award. Even people who domt work hard can get these.,MGSD,neutral_profession,0,0
2176,166,The,0.0014003659156702707,The cashier was in college,MGSD,neutral_profession,0,0
2177,166,cashier,-0.020033781212084403,The cashier was in college,MGSD,neutral_profession,0,0
2178,166,was,-0.06547088038457188,The cashier was in college,MGSD,neutral_profession,0,0
2179,166,in,0.012213773187591218,The cashier was in college,MGSD,neutral_profession,0,0
2180,166,college,0.07970464384814908,The cashier was in college,MGSD,neutral_profession,0,0
2181,167,Shyness,-0.0773714611450968,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2182,167,is,0.026920900109533137,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2183,167,a,-0.08525666294250595,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2184,167,very,0.05826023000465816,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2185,167,important,0.07986374989578127,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2186,167,quality,0.03700737046804522,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2187,167,for,0.022980438836533466,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2188,167,a,-0.08525666294250595,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2189,167,director,0.05422748140555529,Shyness is a very important quality for a director.,MGSD,neutral_profession,0,0
2190,168,The,0.008233692136912885,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2191,168,photographer,0.038528515033494526,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2192,168,had,0.02655199967073483,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2193,168,a,-0.02479144517077345,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2194,168,nice,0.05056089365876866,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2195,168,set,0.0002577016314271511,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2196,168,of,-0.016141333755967997,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2197,168,equipment,-0.03713373822172109,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2198,168,He,0.035764399544270145,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2199,168,welcomed,-0.06371383347651247,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2200,168,criticism,-0.03793095992424434,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2201,168,of,-0.016141333755967997,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2202,168,his,0.03708698693126743,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2203,168,work,-0.01557535371967472,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2204,168,and,0.01841999064389806,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2205,168,wasn,-0.010315772810510812,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2206,168,t,-0.1751528702887486,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2207,168,at,-0.04249630573583343,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2208,168,all,-0.017186154451562675,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2209,168,touchy,0.10743260142246532,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2210,168,about,0.005068151166371111,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2211,168,it,-0.00808185397692943,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
2212,169,The,-0.034637740023729845,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2213,169,linguist,0.06257690367446164,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2214,169,recently,-0.019610950400123634,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2215,169,obtained,-0.0158154927597116,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2216,169,a,0.011445905714871264,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2217,169,professorship,0.004214614765122298,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2218,169,at,0.001367817377754522,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2219,169,the,-0.009607385436896248,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2220,169,university,0.042402010201033014,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2221,169,He,0.08993681136413963,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2222,169,was,0.05135831739526665,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2223,169,monolingual,0.12242343406835642,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2224,169,and,-0.008539228895438337,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2225,169,didn,-0.04487212085672067,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2226,169,t,-0.11316374464075593,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2227,169,like,0.03298360151418133,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2228,169,world,0.007340192827693119,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2229,169,travel,-0.0765043091490821,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
2230,170,The,-0.044332810251688545,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
2231,170,baker,-0.00863051716049154,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
2232,170,adopted,0.11209146640400341,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
2233,170,a,0.039869054696530556,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
2234,170,corporate,-0.006261463827021256,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
2235,170,attitude,0.09194411887588971,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
2236,171,The,-0.028673736539260097,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2237,171,real,0.010722428010924023,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2238,171,estate,0.011783794618757113,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2239,171,developer,-0.009068186970277949,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2240,171,saw,0.06266339029434878,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2241,171,potential,0.03263189973820463,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2242,171,in,0.03343160654775078,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2243,171,the,0.010572519054064967,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2244,171,unused,-0.013874744521525333,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2245,171,lot,0.0063724514298791335,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2246,171,next,0.008803796295135955,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2247,171,to,0.029942469528899326,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2248,171,the,0.010572519054064967,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2249,171,hospital,0.05578579366154913,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2250,171,She,0.02049332396739026,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2251,171,thought,0.06887499043821319,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2252,171,that,0.01968181207872164,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2253,171,it,-0.022138287683862896,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2254,171,was,-0.034061208405477356,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2255,171,the,0.010572519054064967,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2256,171,perfect,0.020514536793945205,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2257,171,space,0.044313575608899675,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2258,171,for,0.011139457236458884,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2259,171,support,-0.0076946180797156875,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2260,171,services,0.01588054489482377,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2261,171,for,0.011139457236458884,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2262,171,patients,0.024214121408411077,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
2263,172,I,0.012928586543332553,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2264,172,was,-0.011618766896032926,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2265,172,an,0.005177844023207504,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2266,172,entrepreneur,0.029455606090256447,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2267,172,once,0.010235652630387199,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2268,172,But,-0.048506583894226435,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2269,172,I,0.012928586543332553,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2270,172,was,-0.011618766896032926,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2271,172,an,0.005177844023207504,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2272,172,exception,-0.01241358086819192,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2273,172,I,0.012928586543332553,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2274,172,loved,0.03137858007286714,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2275,172,working,0.03841831079567908,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2276,172,for,0.003319884316219635,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2277,172,others,0.018563828116508214,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2278,172,too,-0.04211258583059598,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
2279,173,My,0.018833034894202277,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2280,173,mother,0.09755357104163868,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2281,173,in,0.009197703466202257,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2282,173,law,0.03296014321787251,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2283,173,is,0.018474608922124797,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2284,173,cleaner,0.002246344472602049,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2285,173,She,-0.002952608075589099,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2286,173,works,-0.07252343032410147,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2287,173,hard,0.05753873641499467,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2288,173,to,0.06999338941378358,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2289,173,provide,-0.03358610959666653,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2290,173,for,-0.014883859308992057,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2291,173,her,0.02170850311092576,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2292,173,family,0.00682328207194929,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
2293,174,Many,-0.1134602448007106,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
2294,174,laborers,0.20049903031979482,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
2295,174,are,0.05522274964211408,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
2296,174,hard,-0.04435228513833947,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
2297,174,working,-0.05969188936568111,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
2298,174,people,-0.09774496843959515,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
2299,174,are,0.05522274964211408,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
2300,174,smart,0.08378912536042489,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
2301,175,I,-0.047355260298126985,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2302,175,needed,0.010134876196375606,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2303,175,a,0.004668327674819824,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2304,175,lawyer,0.07936891799960273,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2305,175,for,0.022079217489021145,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2306,175,my,0.02215343243395886,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2307,175,accident,-0.056631667601846784,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2308,175,She,0.008988782351305624,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2309,175,was,-0.005137469180036198,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2310,175,intelligent,0.034379772327869554,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2311,175,and,-0.004337744831108826,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2312,175,made,0.030595284288790815,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2313,175,sure,0.015932330695676296,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2314,175,to,0.03155514694205255,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2315,175,do,0.00970481907565019,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2316,175,her,-0.001078774747685414,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2317,175,best,-0.025710301599707552,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2318,175,and,-0.004337744831108826,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2319,175,didn,-0.050313161593284014,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2320,175,t,-0.04896834044425903,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2321,175,ask,0.0038974296620468375,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2322,175,for,0.022079217489021145,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2323,175,payment,-0.015734783178833214,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2324,176,Journalists,-0.0010018361124647583,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2325,176,document,0.024038953209722703,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2326,176,many,0.015915801312743155,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2327,176,interesting,-0.01021280350377956,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2328,176,things,0.01449957502506329,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2329,176,They,0.034584283438365226,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2330,176,are,-0.00988972263098151,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2331,176,very,0.02317843780239731,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2332,176,trustworthy,-0.006785407626000933,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2333,176,and,-0.0026199594163530578,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2334,176,people,0.0011203971658990965,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2335,176,should,-0.009299500531830656,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2336,176,always,0.0042675972952438464,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2337,176,put,0.011825166463553081,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2338,176,their,-0.0008898554925383601,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2339,176,full,-0.0015571649215684288,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2340,176,faith,-0.025098087646969608,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2341,176,into,-0.001392614288670768,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2342,176,them,0.03659154137019804,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2343,177,The,-0.003892202727560685,The real-estate developer is a women,MGSD,neutral_profession,0,0
2344,177,real,-0.04927724516382223,The real-estate developer is a women,MGSD,neutral_profession,0,0
